 # Cumulative accessible volume distribution as a function of probe diameter
 # 
 # d(probe)                Volume Fraction
 -0.12500000       1.0000000    
  0.12500000       1.0000000    
  0.37500000      0.99930000    
  0.62500000      0.99870002    
  0.87500000      0.99820000    
   1.1250000      0.99760002    
   1.3750000      0.99699998    
   1.6250000      0.99690002    
   1.8750000      0.99659997    
   2.1250000      0.99599999    
   2.3750000      0.99559999    
   2.6250000      0.99529999    
   2.8750000      0.99430001    
   3.1250000      0.99320000    
   3.3750000      0.99260002    
   3.6250000      0.99150002    
   3.8750000      0.99019998    
   4.1250000      0.98909998    
   4.3750000      0.98689997    
   4.6250000      0.98559999    
   4.8750000      0.98400003    
   5.1250000      0.98339999    
   5.3750000      0.98210001    
   5.6250000      0.98110002    
   5.8750000      0.97979999    
   6.1250000      0.97860003    
   6.3750000      0.97759998    
   6.6250000      0.97740000    
   6.8750000      0.97649997    
   7.1250000      0.97509998    
   7.3750000      0.97380000    
   7.6250000      0.97170001    
   7.8750000      0.97009999    
   8.1250000      0.96880001    
   8.3750000      0.96820003    
   8.6250000      0.96679997    
   8.8750000      0.96539998    
   9.1250000      0.96469998    
   9.3750000      0.96370000    
   9.6250000      0.96210003    
   9.8750000      0.96030003    
   10.125000      0.95840001    
   10.375000      0.95630002    
   10.625000      0.95480001    
   10.875000      0.95249999    
   11.125000      0.94989997    
   11.375000      0.94679999    
   11.625000      0.94300002    
   11.875000      0.93709999    
   12.125000      0.92869997    
   12.375000      0.91949999    
   12.625000      0.91090000    
   12.875000      0.90230000    
   13.125000      0.89330000    
   13.375000      0.87669998    
   13.625000      0.83099997    
   13.875000      0.74779999    
   14.125000      0.67629999    
   14.375000      0.63190001    
   14.625000      0.56919998    
   14.875000      0.40250000    
   15.125000       0.0000000    
   15.375000       0.0000000    
   15.625000       0.0000000    
   15.875000       0.0000000    
   16.125000       0.0000000    
   16.375000       0.0000000    
   16.625000       0.0000000    
   16.875000       0.0000000    
   17.125000       0.0000000    
   17.375000       0.0000000    
   17.625000       0.0000000    
   17.875000       0.0000000    
   18.125000       0.0000000    
   18.375000       0.0000000    
   18.625000       0.0000000    
   18.875000       0.0000000    
   19.125000       0.0000000    
   19.375000       0.0000000    
   19.625000       0.0000000    
